;PIN_032_005;Pintado paramentos incluido raspado, lavado, emplastecido y esmalte sellador gotelé acabado plástico (hasta 10 m2 servicio mínimo);107,90;;
;PIN_032_006;Pintado paramentos incluido raspado, lavado, emplastecido y esmalte sellador gotelé acabado plástico (entre 1 y 10 m2 adicionales);7,64;;
;PIN_032_007;Pintado paramentos incluido raspado, lavado, emplastecido y esmalte sellador gotelé acabado plástico (entre 1 y 20 m2 adicionales);7,05;;
;PIN_032_008;Pintado paramentos incluido raspado, lavado, emplastecido y esmalte sellador gotelé acabado plástico (más de 20 m2 adicionales);6,90;;
;PIN_035_001;Suplemento por Ral o pintura máquina hasta 10 m2 (servicio mínimo);8,97;;
;PIN_035_002;Suplemento por Ral o pintura máquina m2 adicional;0,58;;
;PIN_036_001;Material de pintura no baremado;;;
;PIN_041_001;Pintado paramentos incluido raspado, lavado, emplastecido y esmalte sellador arpillera (hasta 10 m2 servicio mínimo);87,54;;
;PIN_041_002;Pintado paramentos incluido raspado, lavado, emplastecido y esmalte sellador arpillera (entre 1 y 10 m2 adicionales);6,79;;
;PIN_041_003;Pintado paramentos incluido raspado, lavado, emplastecido y esmalte sellador arpillera (entre 1 y 20 m2 adicionales);6,26;;
;PIN_041_004;Pintado paramentos incluido raspado, lavado, emplastecido y esmalte sellador arpillera (más de 20 m2 adicionales);6,13;;
;PIN_041_005;Pintado paramentos incluido raspado, lavado, emplastecido y esmalte sellador esmalte (hasta 10 m2 servicio mínimo);85,24;;
;PIN_041_006;Pintado paramentos incluido raspado, lavado, emplastecido y esmalte sellador esmalte (entre 1 y 10 m2 adicionales);6,65;;
